#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABL1	CHIC2	9606.ENSP00000361423	9606.ENSP00000263921	0	0	0	0	0	0	0	0.292	0.292
ABL1	KDR	9606.ENSP00000361423	9606.ENSP00000263923	0	0	0	0.578	0.095	0.074	0	0.272	0.336
ABL1	PIK3CA	9606.ENSP00000361423	9606.ENSP00000263967	0	0	0	0	0.049	0.069	0	0.754	0.763
ABL1	CBL	9606.ENSP00000361423	9606.ENSP00000264033	0	0	0	0	0.063	0.896	0.900	0.685	0.996
ABL1	YWHAE	9606.ENSP00000361423	9606.ENSP00000264335	0	0	0	0	0.068	0.661	0	0.178	0.718
ABL1	CUL3	9606.ENSP00000361423	9606.ENSP00000264414	0	0	0	0	0	0.071	0	0.371	0.391
ABL1	STAT3	9606.ENSP00000361423	9606.ENSP00000264657	0	0	0	0	0.121	0.096	0	0.611	0.664
ABL1	MECOM	9606.ENSP00000361423	9606.ENSP00000264674	0	0	0	0	0	0.071	0	0.458	0.475
ABL1	DNMT3A	9606.ENSP00000361423	9606.ENSP00000264709	0	0	0	0	0.069	0.058	0	0.571	0.591
ABL1	TP63	9606.ENSP00000361423	9606.ENSP00000264731	0	0	0	0	0	0	0	0.214	0.214
ABL1	LYL1	9606.ENSP00000361423	9606.ENSP00000264824	0	0	0	0	0	0.046	0	0.311	0.314
ABL1	SDHA	9606.ENSP00000361423	9606.ENSP00000264932	0	0	0	0	0	0.045	0.113	0.168	0.233
ABL1	MSH3	9606.ENSP00000361423	9606.ENSP00000265081	0	0	0	0	0	0.045	0	0.229	0.232
ABL1	LEF1	9606.ENSP00000361423	9606.ENSP00000265165	0	0	0	0	0	0.045	0	0.318	0.321
ABL1	AFF4	9606.ENSP00000361423	9606.ENSP00000265343	0	0	0	0	0.128	0.097	0	0.101	0.230
ABL1	NBN	9606.ENSP00000361423	9606.ENSP00000265433	0	0	0	0	0	0	0.500	0.134	0.548
ABL1	ANK1	9606.ENSP00000361423	9606.ENSP00000265709	0	0	0	0	0.051	0.095	0	0.296	0.343
ABL1	KAT6A	9606.ENSP00000361423	9606.ENSP00000265713	0	0	0	0	0.055	0.071	0	0.317	0.348
ABL1	CDK6	9606.ENSP00000361423	9606.ENSP00000265734	0	0	0	0.614	0.073	0.098	0.400	0.227	0.560
ABL1	PMS2	9606.ENSP00000361423	9606.ENSP00000265849	0	0	0	0	0.042	0	0	0.318	0.319
ABL1	MAPKAP1	9606.ENSP00000361423	9606.ENSP00000265960	0	0	0	0	0.067	0.059	0	0.181	0.218
ABL1	DAXX	9606.ENSP00000361423	9606.ENSP00000266000	0	0	0	0	0.049	0.098	0	0.238	0.289
ABL1	ERBB3	9606.ENSP00000361423	9606.ENSP00000267101	0	0	0	0.580	0	0.400	0	0.395	0.621
ABL1	RB1	9606.ENSP00000361423	9606.ENSP00000267163	0	0	0	0	0.049	0.736	0.900	0.312	0.980
ABL1	TRIP11	9606.ENSP00000361423	9606.ENSP00000267622	0	0	0	0	0.074	0.095	0	0.388	0.443
ABL1	PML	9606.ENSP00000361423	9606.ENSP00000268058	0	0	0	0	0.049	0.053	0	0.507	0.517
ABL1	CRTC3	9606.ENSP00000361423	9606.ENSP00000268184	0	0	0	0	0.137	0	0	0.091	0.181
ABL1	CDH11	9606.ENSP00000361423	9606.ENSP00000268603	0	0	0	0	0.044	0.067	0	0.137	0.163
ABL1	CBFA2T3	9606.ENSP00000361423	9606.ENSP00000268679	0	0	0	0	0.042	0.051	0	0.233	0.242
ABL1	NCOR1	9606.ENSP00000361423	9606.ENSP00000268712	0	0	0	0	0.135	0.045	0	0.235	0.314
ABL1	TP53	9606.ENSP00000361423	9606.ENSP00000269305	0	0	0	0	0.056	0.292	0	0.875	0.909
ABL1	ERBB2	9606.ENSP00000361423	9606.ENSP00000269571	0	0	0	0.591	0.049	0.615	0	0.325	0.731
ABL1	SH3GL1	9606.ENSP00000361423	9606.ENSP00000269886	0	0	0	0	0.100	0.070	0	0.095	0.176
ABL1	SETDB1	9606.ENSP00000361423	9606.ENSP00000271640	0	0	0	0	0.082	0.077	0	0.083	0.155
ABL1	RASA1	9606.ENSP00000361423	9606.ENSP00000274376	0	0	0	0.548	0.049	0.299	0	0.275	0.474
ABL1	ARHGAP26	9606.ENSP00000361423	9606.ENSP00000274498	0	0	0	0	0.083	0.045	0	0.167	0.207
ABL1	NFKBIE	9606.ENSP00000361423	9606.ENSP00000275015	0	0	0	0	0.070	0.095	0	0.095	0.172
ABL1	EGFR	9606.ENSP00000361423	9606.ENSP00000275493	0	0	0	0.591	0.067	0.790	0	0.347	0.861
ABL1	CDKN2B	9606.ENSP00000361423	9606.ENSP00000276925	0	0	0	0	0	0.095	0	0.431	0.463
ABL1	NTRK2	9606.ENSP00000361423	9606.ENSP00000277120	0	0	0	0.634	0	0	0.900	0.145	0.910
ABL1	ATM	9606.ENSP00000361423	9606.ENSP00000278616	0	0	0	0	0	0.820	0.750	0.774	0.988
ABL1	ARID5B	9606.ENSP00000361423	9606.ENSP00000279873	0	0	0	0	0	0	0	0.245	0.244
ABL1	MYCN	9606.ENSP00000361423	9606.ENSP00000281043	0	0	0	0	0	0.060	0	0.420	0.431
ABL1	FLT1	9606.ENSP00000361423	9606.ENSP00000282397	0	0	0	0.577	0.105	0.074	0	0.400	0.459
ABL1	RANBP2	9606.ENSP00000361423	9606.ENSP00000283195	0	0	0	0	0.042	0.117	0	0.501	0.541
ABL1	JAZF1	9606.ENSP00000361423	9606.ENSP00000283928	0	0	0	0	0	0.089	0	0.232	0.270
ABL1	MSI2	9606.ENSP00000361423	9606.ENSP00000284073	0	0	0	0	0	0	0	0.562	0.562
ABL1	ERCC3	9606.ENSP00000361423	9606.ENSP00000285398	0	0	0	0	0.060	0	0	0.506	0.516
ABL1	CSF1R	9606.ENSP00000361423	9606.ENSP00000286301	0	0	0	0.604	0.055	0.074	0	0.504	0.528
ABL1	GNAQ	9606.ENSP00000361423	9606.ENSP00000286548	0	0	0	0	0.067	0	0	0.437	0.453
ABL1	KAT6B	9606.ENSP00000361423	9606.ENSP00000287239	0	0	0	0	0.069	0.071	0	0.110	0.164
ABL1	BUB1B	9606.ENSP00000361423	9606.ENSP00000287598	0	0	0	0	0.067	0.062	0	0.156	0.196
ABL1	FANCD2	9606.ENSP00000361423	9606.ENSP00000287647	0	0	0	0	0	0	0	0.228	0.228
ABL1	PPARG	9606.ENSP00000361423	9606.ENSP00000287820	0	0	0	0	0	0.091	0	0.324	0.360
ABL1	NRG1	9606.ENSP00000361423	9606.ENSP00000287842	0	0	0	0	0	0.084	0	0.474	0.497
ABL1	KIT	9606.ENSP00000361423	9606.ENSP00000288135	0	0	0	0.598	0.056	0.181	0	0.601	0.664
ABL1	FANCC	9606.ENSP00000361423	9606.ENSP00000289081	0	0	0	0	0.053	0	0	0.165	0.175
ABL1	ARAF	9606.ENSP00000361423	9606.ENSP00000290277	0	0	0	0.605	0.060	0	0	0.148	0.164
ABL1	U2AF1	9606.ENSP00000361423	9606.ENSP00000291552	0	0	0	0	0	0	0	0.478	0.478
ABL1	FGFR4	9606.ENSP00000361423	9606.ENSP00000292408	0	0	0	0.654	0.055	0.074	0	0.378	0.408
ABL1	BAX	9606.ENSP00000361423	9606.ENSP00000293288	0	0	0	0	0.062	0	0	0.200	0.219
ABL1	STAT5B	9606.ENSP00000361423	9606.ENSP00000293328	0	0	0	0	0.065	0.439	0.900	0.727	0.983
ABL1	SLX4	9606.ENSP00000361423	9606.ENSP00000294008	0	0	0	0	0.060	0	0	0.228	0.243
ABL1	NCKIPSD	9606.ENSP00000361423	9606.ENSP00000294129	0	0	0	0	0.082	0.143	0	0.119	0.247
ABL1	TAL1	9606.ENSP00000361423	9606.ENSP00000294339	0	0	0	0	0	0.046	0	0.480	0.482
ABL1	REL	9606.ENSP00000361423	9606.ENSP00000295025	0	0	0	0	0.065	0.098	0	0.273	0.333
ABL1	WDCP	9606.ENSP00000361423	9606.ENSP00000295148	0	0	0	0	0.060	0	0	0.133	0.150
ABL1	MST1R	9606.ENSP00000361423	9606.ENSP00000296474	0	0	0	0.589	0	0.071	0	0.148	0.174
ABL1	RICTOR	9606.ENSP00000361423	9606.ENSP00000296782	0	0	0	0	0	0.070	0	0.265	0.287
ABL1	TLX3	9606.ENSP00000361423	9606.ENSP00000296921	0	0	0	0	0	0.048	0	0.738	0.739
ABL1	NPM1	9606.ENSP00000361423	9606.ENSP00000296930	0	0	0	0	0.064	0	0	0.697	0.704
ABL1	RAD21	9606.ENSP00000361423	9606.ENSP00000297338	0	0	0	0	0	0	0	0.305	0.305
ABL1	WNK2	9606.ENSP00000361423	9606.ENSP00000297954	0	0	0	0.550	0.042	0.146	0	0.050	0.155
ABL1	WRN	9606.ENSP00000361423	9606.ENSP00000298139	0	0	0	0	0.049	0	0	0.309	0.315
ABL1	INPPL1	9606.ENSP00000361423	9606.ENSP00000298229	0	0	0	0.549	0.125	0.392	0	0.475	0.696
ABL1	TSC1	9606.ENSP00000361423	9606.ENSP00000298552	0	0	0	0	0.077	0.136	0	0.198	0.305
ABL1	SPRED1	9606.ENSP00000361423	9606.ENSP00000299084	0	0	0	0	0.049	0.273	0	0.193	0.393
ABL1	NAB2	9606.ENSP00000361423	9606.ENSP00000300131	0	0	0	0	0.086	0	0	0.149	0.188
ABL1	STAT6	9606.ENSP00000361423	9606.ENSP00000300134	0	0	0	0	0.056	0.096	0	0.267	0.321
ABL1	RUNX1	9606.ENSP00000361423	9606.ENSP00000300305	0	0	0	0	0.042	0	0.400	0.793	0.871
ABL1	KMT2D	9606.ENSP00000361423	9606.ENSP00000301067	0	0	0	0	0.059	0.045	0	0.222	0.239
ABL1	AXL	9606.ENSP00000361423	9606.ENSP00000301178	0	0	0	0.638	0.064	0.049	0	0.188	0.214
ABL1	MGMT	9606.ENSP00000361423	9606.ENSP00000302111	0	0	0	0	0	0	0	0.290	0.290
ABL1	MAP2K1	9606.ENSP00000361423	9606.ENSP00000302486	0	0	0	0.595	0.093	0.161	0	0.259	0.387
ABL1	AXIN2	9606.ENSP00000361423	9606.ENSP00000302625	0	0	0	0	0.057	0.127	0	0.188	0.273
ABL1	ZRSR2	9606.ENSP00000361423	9606.ENSP00000303015	0	0	0	0	0.042	0	0	0.417	0.417
ABL1	BCR	9606.ENSP00000361423	9606.ENSP00000303507	0	0	0	0	0.083	0.737	0.900	0.869	0.996
ABL1	FASN	9606.ENSP00000361423	9606.ENSP00000304592	0	0	0	0	0.086	0	0	0.133	0.173
ABL1	IRS1	9606.ENSP00000361423	9606.ENSP00000304895	0	0	0	0	0.059	0.098	0	0.530	0.566
ABL1	MN1	9606.ENSP00000361423	9606.ENSP00000304956	0	0	0	0	0.074	0.053	0	0.253	0.287
ABL1	FEN1	9606.ENSP00000361423	9606.ENSP00000305480	0	0.001	0	0	0.073	0.060	0	0.496	0.523
ABL1	PCBP1	9606.ENSP00000361423	9606.ENSP00000305556	0	0	0	0	0.060	0.071	0	0.358	0.390
ABL1	BRD3	9606.ENSP00000361423	9606.ENSP00000305918	0	0	0	0	0.065	0	0	0.285	0.303
ABL1	IL7R	9606.ENSP00000361423	9606.ENSP00000306157	0	0	0	0	0	0	0	0.397	0.396
ABL1	ASPSCR1	9606.ENSP00000361423	9606.ENSP00000306625	0	0	0	0	0.097	0.045	0	0.141	0.195
ABL1	PPM1D	9606.ENSP00000361423	9606.ENSP00000306682	0	0	0	0	0	0.107	0	0.257	0.308
ABL1	ETV5	9606.ENSP00000361423	9606.ENSP00000306894	0	0	0	0	0.047	0.052	0	0.196	0.210
ABL1	KIF5B	9606.ENSP00000361423	9606.ENSP00000307078	0	0	0	0	0.089	0.094	0	0.246	0.323
ABL1	RPTOR	9606.ENSP00000361423	9606.ENSP00000307272	0	0	0	0	0.067	0.052	0	0.288	0.315
ABL1	MLLT10	9606.ENSP00000361423	9606.ENSP00000307411	0	0	0	0	0.074	0	0	0.479	0.496
ABL1	CANT1	9606.ENSP00000361423	9606.ENSP00000307674	0	0	0	0	0.097	0	0	0.101	0.153
ABL1	RPS6KB2	9606.ENSP00000361423	9606.ENSP00000308413	0	0	0	0.575	0	0.091	0	0.147	0.192
ABL1	TERT	9606.ENSP00000361423	9606.ENSP00000309572	0	0	0	0	0	0.049	0	0.599	0.603
ABL1	PRKACA	9606.ENSP00000361423	9606.ENSP00000309591	0	0	0	0.617	0.077	0.088	0	0.170	0.241
ABL1	CASP3	9606.ENSP00000361423	9606.ENSP00000311032	0	0	0	0	0.067	0.067	0	0.586	0.608
ABL1	ELF4	9606.ENSP00000361423	9606.ENSP00000311280	0	0	0	0	0.062	0.074	0	0.117	0.166
ABL1	AURKB	9606.ENSP00000361423	9606.ENSP00000313950	0	0	0	0.637	0.042	0.067	0	0.180	0.203
ABL1	NSD3	9606.ENSP00000361423	9606.ENSP00000313983	0	0	0	0	0	0.077	0	0.126	0.159
ABL1	TFE3	9606.ENSP00000361423	9606.ENSP00000314129	0	0	0	0	0.100	0.050	0	0.239	0.292
ABL1	DDX10	9606.ENSP00000361423	9606.ENSP00000314348	0	0	0	0	0	0.061	0	0.359	0.372
ABL1	NUP98	9606.ENSP00000361423	9606.ENSP00000316032	0	0	0	0	0.060	0.045	0	0.669	0.676
ABL1	SUZ12	9606.ENSP00000361423	9606.ENSP00000316578	0	0	0	0	0	0	0	0.308	0.308
ABL1	MET	9606.ENSP00000361423	9606.ENSP00000317272	0	0	0	0.591	0	0.071	0	0.236	0.259
ABL1	TRAF7	9606.ENSP00000361423	9606.ENSP00000318944	0	0	0	0	0.085	0.113	0	0.108	0.214
ABL1	CD276	9606.ENSP00000361423	9606.ENSP00000320084	0	0	0	0	0.107	0	0	0.136	0.196
ABL1	EZH2	9606.ENSP00000361423	9606.ENSP00000320147	0	0	0	0	0.043	0.077	0	0.590	0.606
ABL1	ARID1A	9606.ENSP00000361423	9606.ENSP00000320485	0	0	0	0	0.095	0.056	0	0.290	0.340
ABL1	EML4	9606.ENSP00000361423	9606.ENSP00000320663	0	0	0	0	0.074	0.067	0	0.601	0.626
ABL1	CALR	9606.ENSP00000361423	9606.ENSP00000320866	0	0	0	0	0.107	0	0	0.616	0.643
ABL1	ETV4	9606.ENSP00000361423	9606.ENSP00000321835	0	0	0	0	0.060	0.052	0	0.223	0.248
ABL1	POLE	9606.ENSP00000361423	9606.ENSP00000322570	0	0	0	0	0.056	0.066	0	0.147	0.182
ABL1	ZMYM3	9606.ENSP00000361423	9606.ENSP00000322845	0	0	0	0	0.147	0.098	0	0.125	0.268
ABL1	EBF1	9606.ENSP00000361423	9606.ENSP00000322898	0	0	0	0	0.053	0.052	0	0.629	0.637
ABL1	SMC1A	9606.ENSP00000361423	9606.ENSP00000323421	0	0	0	0	0.055	0.045	0	0.304	0.317
ABL1	SOX2	9606.ENSP00000361423	9606.ENSP00000323588	0	0	0	0	0.086	0.054	0	0.303	0.345
ABL1	PPP2R1A	9606.ENSP00000361423	9606.ENSP00000324804	0	0	0	0	0.059	0	0	0.224	0.239
ABL1	GSK3B	9606.ENSP00000361423	9606.ENSP00000324806	0	0	0	0.566	0.049	0	0	0.497	0.501
ABL1	STK11	9606.ENSP00000361423	9606.ENSP00000324856	0	0	0	0.588	0.049	0.095	0	0.233	0.282
ABL1	CD28	9606.ENSP00000361423	9606.ENSP00000324890	0	0	0	0	0	0	0	0.274	0.274
ABL1	PGR	9606.ENSP00000361423	9606.ENSP00000325120	0	0	0	0	0	0.071	0	0.307	0.329
ABL1	LASP1	9606.ENSP00000361423	9606.ENSP00000325240	0	0	0	0	0.074	0	0	0.150	0.179
ABL1	PLAG1	9606.ENSP00000361423	9606.ENSP00000325546	0	0	0	0	0	0.071	0	0.128	0.155
ABL1	CARM1	9606.ENSP00000361423	9606.ENSP00000325690	0	0	0	0	0.094	0.046	0	0.130	0.182
ABL1	MRE11	9606.ENSP00000361423	9606.ENSP00000325863	0	0	0	0	0	0.045	0.500	0.483	0.731
ABL1	EIF4A2	9606.ENSP00000361423	9606.ENSP00000326381	0	0	0	0	0	0.061	0	0.167	0.184
ABL1	MAF	9606.ENSP00000361423	9606.ENSP00000327048	0	0	0	0	0.056	0	0	0.213	0.226
ABL1	PCM1	9606.ENSP00000361423	9606.ENSP00000327077	0	0	0	0	0	0	0	0.159	0.158
ABL1	DNMT3B	9606.ENSP00000361423	9606.ENSP00000328547	0	0	0	0	0.058	0.081	0	0.235	0.279
ABL1	PHF6	9606.ENSP00000361423	9606.ENSP00000329097	0	0	0	0	0	0.077	0	0.645	0.659
ABL1	CASP9	9606.ENSP00000361423	9606.ENSP00000330237	0	0	0	0	0.074	0.311	0	0.466	0.629
ABL1	PDGFB	9606.ENSP00000361423	9606.ENSP00000330382	0	0	0	0	0	0	0	0.399	0.398
ABL1	FES	9606.ENSP00000361423	9606.ENSP00000331504	0	0	0	0.692	0	0	0	0.166	0.165
ABL1	IKZF1	9606.ENSP00000361423	9606.ENSP00000331614	0	0	0	0	0	0.071	0	0.841	0.845
ABL1	IDH2	9606.ENSP00000361423	9606.ENSP00000331897	0	0	0	0	0.044	0	0	0.593	0.594
ABL1	PTCH1	9606.ENSP00000361423	9606.ENSP00000332353	0	0	0	0	0.060	0.047	0	0.383	0.399
ABL1	SMAD3	9606.ENSP00000361423	9606.ENSP00000332973	0	0	0	0	0.104	0.091	0	0.367	0.440
ABL1	FGF3	9606.ENSP00000361423	9606.ENSP00000334122	0	0	0	0	0.064	0	0	0.256	0.273
ABL1	TAL2	9606.ENSP00000361423	9606.ENSP00000334547	0	0	0	0	0	0.046	0	0.270	0.273
ABL1	PTPRB	9606.ENSP00000361423	9606.ENSP00000334928	0	0	0	0	0	0.097	0	0.118	0.170
ABL1	ARID2	9606.ENSP00000361423	9606.ENSP00000335044	0	0	0	0	0.056	0.047	0	0.176	0.193
ABL1	PDCD1	9606.ENSP00000361423	9606.ENSP00000335062	0	0	0	0	0	0	0	0.248	0.248
ABL1	HSP90AA1	9606.ENSP00000361423	9606.ENSP00000335153	0	0	0	0	0.080	0.788	0	0.922	0.983
ABL1	BCL9L	9606.ENSP00000361423	9606.ENSP00000335320	0	0	0	0	0.084	0.096	0	0.096	0.186
ABL1	SF3B1	9606.ENSP00000361423	9606.ENSP00000335321	0	0	0	0	0	0	0	0.163	0.163
ABL1	RAD51C	9606.ENSP00000361423	9606.ENSP00000336701	0	0	0	0	0	0.045	0	0.181	0.185
ABL1	FIP1L1	9606.ENSP00000361423	9606.ENSP00000336752	0	0	0	0	0.049	0	0	0.684	0.687
ABL1	CENPA	9606.ENSP00000361423	9606.ENSP00000336868	0	0	0	0	0.070	0.191	0	0.091	0.256
ABL1	MEN1	9606.ENSP00000361423	9606.ENSP00000337088	0	0	0	0	0.098	0.078	0	0.207	0.283
ABL1	EPHA3	9606.ENSP00000361423	9606.ENSP00000337451	0	0	0	0.616	0.074	0.292	0.900	0.441	0.958
ABL1	ZBTB16	9606.ENSP00000361423	9606.ENSP00000338157	0	0	0	0	0.054	0.071	0	0.275	0.307
ABL1	LMO1	9606.ENSP00000361423	9606.ENSP00000338207	0	0	0	0	0	0.058	0	0.312	0.324
ABL1	HEY1	9606.ENSP00000361423	9606.ENSP00000338272	0	0	0	0	0	0.071	0	0.137	0.164
ABL1	SSX2	9606.ENSP00000361423	9606.ENSP00000338796	0	0	0	0	0	0	0	0.247	0.246
ABL1	EZR	9606.ENSP00000361423	9606.ENSP00000338934	0	0	0	0	0.050	0.044	0	0.237	0.246
ABL1	NT5C2	9606.ENSP00000361423	9606.ENSP00000339479	0	0	0	0	0.049	0	0	0.290	0.295
ABL1	FOXO3	9606.ENSP00000361423	9606.ENSP00000339527	0	0	0	0	0.060	0.094	0	0.451	0.492
ABL1	FGFR3	9606.ENSP00000361423	9606.ENSP00000339824	0	0	0	0.652	0.055	0.074	0	0.230	0.268
ABL1	H3-5	9606.ENSP00000361423	9606.ENSP00000339835	0	0	0	0	0.070	0.095	0	0.419	0.468
ABL1	MYB	9606.ENSP00000361423	9606.ENSP00000339992	0	0	0	0	0.092	0.068	0	0.416	0.463
ABL1	RAP1GDS1	9606.ENSP00000361423	9606.ENSP00000340454	0	0	0	0	0	0	0	0.386	0.386
ABL1	TRIM24	9606.ENSP00000361423	9606.ENSP00000340507	0	0	0	0	0.060	0.053	0	0.198	0.224
ABL1	SMARCB1	9606.ENSP00000361423	9606.ENSP00000340883	0	0	0	0	0.063	0.046	0	0.511	0.525
ABL1	STAT5A	9606.ENSP00000361423	9606.ENSP00000341208	0	0	0	0	0.088	0.332	0.900	0.724	0.980
ABL1	SEPTIN6	9606.ENSP00000361423	9606.ENSP00000341524	0	0	0	0	0.044	0	0	0.161	0.163
ABL1	SMAD4	9606.ENSP00000361423	9606.ENSP00000341551	0	0	0	0	0.093	0.091	0	0.460	0.516
ABL1	ERBB4	9606.ENSP00000361423	9606.ENSP00000342235	0	0	0	0.596	0	0.400	0	0.500	0.687
ABL1	PKN1	9606.ENSP00000361423	9606.ENSP00000343325	0	0	0	0.558	0.114	0.087	0	0.084	0.195
ABL1	HOXA9	9606.ENSP00000361423	9606.ENSP00000343619	0	0	0	0	0.042	0.046	0	0.657	0.659
ABL1	ATR	9606.ENSP00000361423	9606.ENSP00000343741	0	0	0	0	0	0.317	0	0.310	0.509
ABL1	SMARCA4	9606.ENSP00000361423	9606.ENSP00000343896	0	0	0	0	0.061	0.078	0	0.252	0.296
ABL1	PDPK1	9606.ENSP00000361423	9606.ENSP00000344220	0	0	0	0.574	0.060	0.104	0	0.135	0.208
ABL1	NF2	9606.ENSP00000361423	9606.ENSP00000344666	0	0	0	0	0.047	0.044	0	0.323	0.330
ABL1	SH2B3	9606.ENSP00000361423	9606.ENSP00000345492	0	0	0	0.556	0.056	0.088	0	0.248	0.296
ABL1	GATA2	9606.ENSP00000361423	9606.ENSP00000345681	0	0	0	0	0.088	0.093	0	0.454	0.510
ABL1	CRKL	9606.ENSP00000361423	9606.ENSP00000346300	0	0	0	0.597	0.049	0.887	0.900	0.855	0.998
ABL1	FYN	9606.ENSP00000361423	9606.ENSP00000346671	0	0	0.075	0.876	0.083	0.136	0.900	0.422	0.949
ABL1	HNRNPA2B1	9606.ENSP00000361423	9606.ENSP00000346694	0	0	0	0	0.068	0.071	0	0.186	0.234
ABL1	NKX2-1	9606.ENSP00000361423	9606.ENSP00000346879	0	0	0	0	0	0.136	0	0.217	0.295
ABL1	RET	9606.ENSP00000361423	9606.ENSP00000347942	0	0	0	0.601	0.055	0.074	0	0.272	0.307
ABL1	RAC1	9606.ENSP00000361423	9606.ENSP00000348461	0	0	0	0	0.089	0.110	0.400	0.227	0.574
ABL1	AKAP9	9606.ENSP00000361423	9606.ENSP00000348573	0	0	0	0	0.074	0.095	0	0.119	0.197
ABL1	BCL11B	9606.ENSP00000361423	9606.ENSP00000349723	0	0	0	0	0	0.071	0	0.213	0.237
ABL1	SFPQ	9606.ENSP00000361423	9606.ENSP00000349748	0	0	0	0	0.056	0	0	0.187	0.199
ABL1	ELK4	9606.ENSP00000361423	9606.ENSP00000350681	0	0	0	0	0.042	0.052	0	0.270	0.280
ABL1	PAX5	9606.ENSP00000361423	9606.ENSP00000350844	0	0	0	0	0.043	0	0	0.622	0.623
ABL1	NF1	9606.ENSP00000361423	9606.ENSP00000351015	0	0	0	0	0	0.092	0	0.520	0.545
ABL1	CNOT3	9606.ENSP00000361423	9606.ENSP00000351159	0	0	0	0	0.093	0	0	0.151	0.198
ABL1	TRIM33	9606.ENSP00000361423	9606.ENSP00000351250	0	0	0	0	0.055	0.053	0	0.128	0.151
ABL1	CASP8	9606.ENSP00000361423	9606.ENSP00000351273	0	0	0	0	0.064	0.067	0	0.443	0.471
ABL1	ARNT	9606.ENSP00000361423	9606.ENSP00000351407	0	0	0	0	0.049	0	0	0.168	0.175
ABL1	FCGR2B	9606.ENSP00000361423	9606.ENSP00000351497	0	0	0	0	0.074	0	0	0.193	0.220
ABL1	TFEB	9606.ENSP00000361423	9606.ENSP00000351742	0	0	0	0	0	0.050	0	0.218	0.225
ABL1	TGFBR2	9606.ENSP00000361423	9606.ENSP00000351905	0	0	0	0.557	0.045	0.070	0	0.144	0.173
ABL1	H3C12	9606.ENSP00000361423	9606.ENSP00000352252	0	0	0	0	0.070	0.095	0	0.424	0.473
ABL1	NUP214	9606.ENSP00000361423	9606.ENSP00000352400	0	0	0	0	0.058	0	0	0.906	0.907
ABL1	DNMT1	9606.ENSP00000361423	9606.ENSP00000352516	0	0	0	0	0.118	0.066	0	0.366	0.432
ABL1	TRRAP	9606.ENSP00000361423	9606.ENSP00000352925	0	0	0	0	0.127	0.065	0	0.162	0.256
ABL1	RTEL1	9606.ENSP00000361423	9606.ENSP00000353332	0	0	0	0	0.116	0.044	0	0.075	0.151
ABL1	CUX1	9606.ENSP00000361423	9606.ENSP00000353401	0	0	0	0	0.076	0	0	0.250	0.277
ABL1	MSN	9606.ENSP00000361423	9606.ENSP00000353408	0	0	0	0	0.042	0.044	0	0.215	0.218
ABL1	ERC1	9606.ENSP00000361423	9606.ENSP00000354158	0	0	0	0	0.104	0.066	0	0.097	0.178
ABL1	NTRK3	9606.ENSP00000361423	9606.ENSP00000354207	0	0	0	0.629	0	0	0.900	0.192	0.915
ABL1	ZEB1	9606.ENSP00000361423	9606.ENSP00000354487	0	0	0	0	0.056	0.046	0	0.287	0.301
ABL1	TOP1	9606.ENSP00000361423	9606.ENSP00000354522	0	0	0	0	0	0.297	0	0.279	0.472
ABL1	MTOR	9606.ENSP00000361423	9606.ENSP00000354558	0	0	0	0	0.067	0.315	0	0.557	0.692
ABL1	DCTN1	9606.ENSP00000361423	9606.ENSP00000354791	0	0	0	0	0.158	0.045	0	0.078	0.193
ABL1	FH	9606.ENSP00000361423	9606.ENSP00000355518	0	0	0	0	0	0	0	0.182	0.182
ABL1	RGS7	9606.ENSP00000361423	9606.ENSP00000355523	0	0	0	0	0.074	0.127	0	0.065	0.178
ABL1	H3-4	9606.ENSP00000361423	9606.ENSP00000355657	0	0	0	0	0.070	0.095	0	0.419	0.468
ABL1	PARP1	9606.ENSP00000361423	9606.ENSP00000355759	0	0	0	0	0.047	0.292	0	0.713	0.789
ABL1	AFDN	9606.ENSP00000361423	9606.ENSP00000355771	0	0	0	0	0	0	0	0.364	0.364
ABL1	FGFR1OP	9606.ENSP00000361423	9606.ENSP00000355812	0	0	0	0	0	0.292	0	0.393	0.552
ABL1	PRKN	9606.ENSP00000361423	9606.ENSP00000355865	0	0	0	0	0	0.561	0	0.316	0.687
ABL1	SLC45A3	9606.ENSP00000361423	9606.ENSP00000356113	0	0	0	0	0.099	0.049	0	0.322	0.368
ABL1	MDM4	9606.ENSP00000361423	9606.ENSP00000356150	0	0	0	0	0	0.298	0	0.369	0.538
ABL1	SGK1	9606.ENSP00000361423	9606.ENSP00000356832	0	0	0	0.572	0	0.091	0	0.124	0.169
ABL1	DDR2	9606.ENSP00000361423	9606.ENSP00000356899	0	0	0	0.631	0.063	0	0	0.191	0.209
ABL1	SDHC	9606.ENSP00000361423	9606.ENSP00000356953	0	0	0	0	0	0	0.113	0.214	0.273
ABL1	LMNA	9606.ENSP00000361423	9606.ENSP00000357283	0	0	0	0	0.079	0.051	0	0.189	0.229
ABL1	ROS1	9606.ENSP00000361423	9606.ENSP00000357494	0	0	0	0.594	0	0	0	0.230	0.229
ABL1	MLLT11	9606.ENSP00000361423	9606.ENSP00000357917	0	0	0	0	0	0	0	0.259	0.258
ABL1	MCL1	9606.ENSP00000361423	9606.ENSP00000358022	0	0	0	0	0.086	0	0	0.741	0.753
